id,cast_id,character,name,credit_id,department,job,name
150004,6,Colonel Owen Crawford,Joel Gretsch,54177f4b0e0a2637ef000308,Directing,Director,Michael Katleman
150004,6,Colonel Owen Crawford,Joel Gretsch,54177ee90e0a26380b0002f3,Directing,Director,Breck Eisner
150004,6,Colonel Owen Crawford,Joel Gretsch,54177f6bc3a36819ae000335,Directing,Director,Bryan Spicer
150004,6,Colonel Owen Crawford,Joel Gretsch,54177eff0e0a2637fd0002fa,Directing,Director,Félix Enríquez Alcalá
150004,6,Colonel Owen Crawford,Joel Gretsch,54177f35c3a36819a4000348,Directing,Director,Jeremy Kagan
150004,7,Charlie Keys - Adult,Adam Kaufman,54177f100e0a2637ef0002e0,Directing,Director,John Fawcett
150004,7,Charlie Keys - Adult,Adam Kaufman,54177fd3c3a36819b800038d,Production,Executive Producer,Steven Spielberg
150004,7,Charlie Keys - Adult,Adam Kaufman,54177fb1c3a36819a4000394,Directing,Director,Thomas J. Wright
150004,7,Charlie Keys - Adult,Adam Kaufman,54177f21c3a36819a4000338,Directing,Director,Tobe Hooper
150004,7,Charlie Keys - Adult,Adam Kaufman,54177f5a0e0a263801000321,Directing,Director,Sergio Mimica-Gezzan
150004,7,Charlie Keys - Adult,Adam Kaufman,54177f4b0e0a2637ef000308,Directing,Director,Michael Katleman
150004,7,Charlie Keys - Adult,Adam Kaufman,54177ee90e0a26380b0002f3,Directing,Director,Breck Eisner
150004,7,Charlie Keys - Adult,Adam Kaufman,54177f6bc3a36819ae000335,Directing,Director,Bryan Spicer
150004,7,Charlie Keys - Adult,Adam Kaufman,54177eff0e0a2637fd0002fa,Directing,Director,Félix Enríquez Alcalá
150004,7,Charlie Keys - Adult,Adam Kaufman,54177f35c3a36819a4000348,Directing,Director,Jeremy Kagan
150004,8,Captain Marty Erickson,John Hawkes,54177f100e0a2637ef0002e0,Directing,Director,John Fawcett
150004,8,Captain Marty Erickson,John Hawkes,54177fd3c3a36819b800038d,Production,Executive Producer,Steven Spielberg
150004,8,Captain Marty Erickson,John Hawkes,54177fb1c3a36819a4000394,Directing,Director,Thomas J. Wright
150004,8,Captain Marty Erickson,John Hawkes,54177f21c3a36819a4000338,Directing,Director,Tobe Hooper
150004,8,Captain Marty Erickson,John Hawkes,54177f5a0e0a263801000321,Directing,Director,Sergio Mimica-Gezzan
150004,8,Captain Marty Erickson,John Hawkes,54177f4b0e0a2637ef000308,Directing,Director,Michael Katleman
150004,8,Captain Marty Erickson,John Hawkes,54177ee90e0a26380b0002f3,Directing,Director,Breck Eisner
150004,8,Captain Marty Erickson,John Hawkes,54177f6bc3a36819ae000335,Directing,Director,Bryan Spicer
150004,8,Captain Marty Erickson,John Hawkes,54177eff0e0a2637fd0002fa,Directing,Director,Félix Enríquez Alcalá
150004,8,Captain Marty Erickson,John Hawkes,54177f35c3a36819a4000348,Directing,Director,Jeremy Kagan
150004,9,Tom Clarke - Adult,Ryan Hurst,54177f100e0a2637ef0002e0,Directing,Director,John Fawcett
150004,9,Tom Clarke - Adult,Ryan Hurst,54177fd3c3a36819b800038d,Production,Executive Producer,Steven Spielberg
150004,9,Tom Clarke - Adult,Ryan Hurst,54177fb1c3a36819a4000394,Directing,Director,Thomas J. Wright
150004,9,Tom Clarke - Adult,Ryan Hurst,54177f21c3a36819a4000338,Directing,Director,Tobe Hooper
150004,9,Tom Clarke - Adult,Ryan Hurst,54177f5a0e0a263801000321,Directing,Director,Sergio Mimica-Gezzan
150004,9,Tom Clarke - Adult,Ryan Hurst,54177f4b0e0a2637ef000308,Directing,Director,Michael Katleman
150004,9,Tom Clarke - Adult,Ryan Hurst,54177ee90e0a26380b0002f3,Directing,Director,Breck Eisner
150004,9,Tom Clarke - Adult,Ryan Hurst,54177f6bc3a36819ae000335,Directing,Director,Bryan Spicer
150004,9,Tom Clarke - Adult,Ryan Hurst,54177eff0e0a2637fd0002fa,Directing,Director,Félix Enríquez Alcalá
150004,9,Tom Clarke - Adult,Ryan Hurst,54177f35c3a36819a4000348,Directing,Director,Jeremy Kagan
150004,10,General Beers,James McDaniel,54177f100e0a2637ef0002e0,Directing,Director,John Fawcett
150004,10,General Beers,James McDaniel,54177fd3c3a36819b800038d,Production,Executive Producer,Steven Spielberg
150004,10,General Beers,James McDaniel,54177fb1c3a36819a4000394,Directing,Director,Thomas J. Wright
150004,10,General Beers,James McDaniel,54177f21c3a36819a4000338,Directing,Director,Tobe Hooper
150004,10,General Beers,James McDaniel,54177f5a0e0a263801000321,Directing,Director,Sergio Mimica-Gezzan
150004,10,General Beers,James McDaniel,54177f4b0e0a2637ef000308,Directing,Director,Michael Katleman
150004,10,General Beers,James McDaniel,54177ee90e0a26380b0002f3,Directing,Director,Breck Eisner
150004,10,General Beers,James McDaniel,54177f6bc3a36819ae000335,Directing,Director,Bryan Spicer
150004,10,General Beers,James McDaniel,54177eff0e0a2637fd0002fa,Directing,Director,Félix Enríquez Alcalá
150004,10,General Beers,James McDaniel,54177f35c3a36819a4000348,Directing,Director,Jeremy Kagan
51681,1,Fania Fenelon,Vanessa Redgrave,55002303c3a3685b9b00127e,Directing,Director,Joseph Sargent
51681,1,Fania Fenelon,Vanessa Redgrave,52fe47fec3a36847f815346b,Directing,Director,Daniel Mann
51681,2,Alma Rose,Jane Alexander,55002303c3a3685b9b00127e,Directing,Director,Joseph Sargent
51681,2,Alma Rose,Jane Alexander,52fe47fec3a36847f815346b,Directing,Director,Daniel Mann
51681,4,,Maud Adams,55002303c3a3685b9b00127e,Directing,Director,Joseph Sargent
51681,4,,Maud Adams,52fe47fec3a36847f815346b,Directing,Director,Daniel Mann
51681,5,,Christine Baranski,55002303c3a3685b9b00127e,Directing,Director,Joseph Sargent
51681,5,,Christine Baranski,52fe47fec3a36847f815346b,Directing,Director,Daniel Mann
51681,6,,Robin Bartlett,55002303c3a3685b9b00127e,Directing,Director,Joseph Sargent
51681,6,,Robin Bartlett,52fe47fec3a36847f815346b,Directing,Director,Daniel Mann
51681,7,,Marisa Berenson,55002303c3a3685b9b00127e,Directing,Director,Joseph Sargent
51681,7,,Marisa Berenson,52fe47fec3a36847f815346b,Directing,Director,Daniel Mann
51681,9,Michou,Anna Levine,55002303c3a3685b9b00127e,Directing,Director,Joseph Sargent
51681,9,Michou,Anna Levine,52fe47fec3a36847f815346b,Directing,Director,Daniel Mann
64984,2,Bill Crichton,Kenneth More,52fe46f6c3a368484e0ad8d5,Directing,Director,Lewis Gilbert
64984,3,Lord Henry Loam,Cecil Parker,52fe46f6c3a368484e0ad8d5,Directing,Director,Lewis Gilbert
64984,4,Eliza Tweeny,Diane Cilento,52fe46f6c3a368484e0ad8d5,Directing,Director,Lewis Gilbert
119840,4,King Lear,Michael Hordern,52fe4c0dc3a36847f821f53f,Writing,Writer,William Shakespeare
119840,4,King Lear,Michael Hordern,56a62956925141161a000b69,Directing,Director,Jonathan Miller
129415,1,Katt Williams,Katt Williams,52fe4b3cc3a368484e17e8db,Directing,Director,Marcus Raboy
48132,1,Himself,Kevin Smith,52fe4755c3a36847f812fe6d,Directing,Director,Joey Figueroa
48132,1,Himself,Kevin Smith,52fe4755c3a36847f812fe73,Directing,Director,Zak Knutson
30817,1,Owen Turner,Ice-T,52fe44409251416c9100a259,Directing,Director,Jim Wynorski
30817,2,Erin Mitchell,Эрика Элениак,52fe44409251416c9100a259,Directing,Director,Jim Wynorski
30817,3,Adm. Frank Petersen,William Sadler,52fe44409251416c9100a259,Directing,Director,Jim Wynorski
30817,4,President Westwood,Ernie Hudson,52fe44409251416c9100a259,Directing,Director,Jim Wynorski
46158,3,Robert Caine,Kirk Douglas,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
46158,4,Angel Caine,Simon Ward,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
46158,5,Sara Golan,Agostina Belli,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
46158,6,Professor Griffith,Anthony Quayle,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
46158,7,Meyer,Alexander Knox,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
46158,8,Eva Caine,Virginia McKenna,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
46158,9,Harbin,Spiros Focás,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
46158,10,Prime Minister,Ivo Garrani,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
46158,11,Young Arab,Massimo Foschi,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
46158,12,Charrier,Romolo Valli,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
46158,13,Dr. Kerouac,Adolfo Celi,52fe46e7c3a36847f8118e35,Directing,Director,Alberto De Martino
50650,2,Lee Sum,Simon Yam,52fe47d0c3a36847f8149adb,Directing,Director,Ann Hui
50650,3,Wong Hui-Ling,Zhang Jingchu,52fe47d0c3a36847f8149adb,Directing,Director,Ann Hui
145194,3,Tin-Tin Matsson,Helena Bergström,52fe4b519251416c750ff26b,Directing,Director,Colin Nutley
145194,3,Tin-Tin Matsson,Helena Bergström,52fe4b519251416c750ff271,Writing,Writer,Colin Nutley
145194,4,Siv Matsson,Lena Nyman,52fe4b519251416c750ff26b,Directing,Director,Colin Nutley
145194,4,Siv Matsson,Lena Nyman,52fe4b519251416c750ff271,Writing,Writer,Colin Nutley
145194,5,Harald Knoop,Sverre Anker Ousdal,52fe4b519251416c750ff26b,Directing,Director,Colin Nutley
145194,5,Harald Knoop,Sverre Anker Ousdal,52fe4b519251416c750ff271,Writing,Writer,Colin Nutley
145194,6,Paul Karlsson,Jakob Eklund,52fe4b519251416c750ff26b,Directing,Director,Colin Nutley
145194,6,Paul Karlsson,Jakob Eklund,52fe4b519251416c750ff271,Writing,Writer,Colin Nutley
145194,7,Stef Bäckman,Philip Zandén,52fe4b519251416c750ff26b,Directing,Director,Colin Nutley
145194,7,Stef Bäckman,Philip Zandén,52fe4b519251416c750ff271,Writing,Writer,Colin Nutley
145194,8,Roffe Nordström,Sven-Bertil Taube,52fe4b519251416c750ff26b,Directing,Director,Colin Nutley
145194,8,Roffe Nordström,Sven-Bertil Taube,52fe4b519251416c750ff271,Writing,Writer,Colin Nutley
145194,9,Olle Sundqvist,Rolf Lassgård,52fe4b519251416c750ff26b,Directing,Director,Colin Nutley
145194,9,Olle Sundqvist,Rolf Lassgård,52fe4b519251416c750ff271,Writing,Writer,Colin Nutley
72946,1,Maye,Salli Richardson-Whitfield,52fe4885c3a368484e0fd059,Directing,Director,Ava DuVernay
72946,2,Tiffany,Tracie Thoms,52fe4885c3a368484e0fd059,Directing,Director,Ava DuVernay
72946,3,Troy,Omari Hardwick,52fe4885c3a368484e0fd059,Directing,Director,Ava DuVernay
72946,5,Raven,Dijon Talton,52fe4885c3a368484e0fd059,Directing,Director,Ava DuVernay
63612,3,Samuel,Alejo Sauras,52fe46b3c3a368484e09ef19,Directing,Director,David Trueba
63612,3,Samuel,Alejo Sauras,52fe46b3c3a368484e09ef1f,Writing,Writer,David Trueba
63612,4,Eva,Pilar López de Ayala,52fe46b3c3a368484e09ef19,Directing,Director,David Trueba
63612,4,Eva,Pilar López de Ayala,52fe46b3c3a368484e09ef1f,Writing,Writer,David Trueba
63612,5,Sandra,Ariadna Gil,52fe46b3c3a368484e09ef19,Directing,Director,David Trueba
63612,5,Sandra,Ariadna Gil,52fe46b3c3a368484e09ef1f,Writing,Writer,David Trueba
63612,6,Félix,Juan Echanove,52fe46b3c3a368484e09ef19,Directing,Director,David Trueba
63612,6,Félix,Juan Echanove,52fe46b3c3a368484e09ef1f,Writing,Writer,David Trueba
63612,7,Lucas,Jorge Sanz,52fe46b3c3a368484e09ef19,Directing,Director,David Trueba
63612,7,Lucas,Jorge Sanz,52fe46b3c3a368484e09ef1f,Writing,Writer,David Trueba
63612,8,Mariano,Javivi,52fe46b3c3a368484e09ef19,Directing,Director,David Trueba
63612,8,Mariano,Javivi,52fe46b3c3a368484e09ef1f,Writing,Writer,David Trueba
63612,9,Contra,Julián Villagrán,52fe46b3c3a368484e09ef19,Directing,Director,David Trueba
63612,9,Contra,Julián Villagrán,52fe46b3c3a368484e09ef1f,Writing,Writer,David Trueba
63612,10,Madre Samuel,Concha Velasco,52fe46b3c3a368484e09ef19,Directing,Director,David Trueba
63612,10,Madre Samuel,Concha Velasco,52fe46b3c3a368484e09ef1f,Writing,Writer,David Trueba
63612,11,Nieves,Juana Acosta,52fe46b3c3a368484e09ef19,Directing,Director,David Trueba
63612,11,Nieves,Juana Acosta,52fe46b3c3a368484e09ef1f,Writing,Writer,David Trueba
198214,1,June Carter Cash,Jewel,52feaffc9251417cd903d22c,Directing,Director,Allison Anders
198214,2,Johnny Cash,Matt Ross,52feaffc9251417cd903d22c,Directing,Director,Allison Anders
198214,3,Maybelle Carter,Frances Conroy,52feaffc9251417cd903d22c,Directing,Director,Allison Anders
198214,5,Technician Sam,Justin Price,52feaffc9251417cd903d22c,Directing,Director,Allison Anders
198214,6,A.P. Carter,John Doe,52feaffc9251417cd903d22c,Directing,Director,Allison Anders
46651,2,Ana,Letícia Sabatella,52fe4704c3a36847f811f139,Directing,Director,Guel Arraes
46651,2,Ana,Letícia Sabatella,5983768c9251416b49002f4e,Writing,Writer,Guel Arraes
46651,2,Ana,Letícia Sabatella,598376959251416b3f003099,Writing,Writer,Jorge Furtado
46651,3,Pedro,Wagner Moura,52fe4704c3a36847f811f139,Directing,Director,Guel Arraes
46651,3,Pedro,Wagner Moura,5983768c9251416b49002f4e,Writing,Writer,Guel Arraes
46651,3,Pedro,Wagner Moura,598376959251416b3f003099,Writing,Writer,Jorge Furtado
46651,4,Fernanda,Andréa Beltrão,52fe4704c3a36847f811f139,Directing,Director,Guel Arraes
46651,4,Fernanda,Andréa Beltrão,5983768c9251416b49002f4e,Writing,Writer,Guel Arraes
46651,4,Fernanda,Andréa Beltrão,598376959251416b3f003099,Writing,Writer,Jorge Furtado
46651,5,Orlando/José de Arimateia,Vladimir Brichta,52fe4704c3a36847f811f139,Directing,Director,Guel Arraes
46651,5,Orlando/José de Arimateia,Vladimir Brichta,5983768c9251416b49002f4e,Writing,Writer,Guel Arraes
46651,5,Orlando/José de Arimateia,Vladimir Brichta,598376959251416b3f003099,Writing,Writer,Jorge Furtado
46651,6,Danilo,José Wilker,52fe4704c3a36847f811f139,Directing,Director,Guel Arraes
46651,6,Danilo,José Wilker,5983768c9251416b49002f4e,Writing,Writer,Guel Arraes
46651,6,Danilo,José Wilker,598376959251416b3f003099,Writing,Writer,Jorge Furtado
46651,7,Rodolfo,Marco Nanini,52fe4704c3a36847f811f139,Directing,Director,Guel Arraes
46651,7,Rodolfo,Marco Nanini,5983768c9251416b49002f4e,Writing,Writer,Guel Arraes
46651,7,Rodolfo,Marco Nanini,598376959251416b3f003099,Writing,Writer,Jorge Furtado
46651,8,Dinho,Bruno Garcia,52fe4704c3a36847f811f139,Directing,Director,Guel Arraes
46651,8,Dinho,Bruno Garcia,5983768c9251416b49002f4e,Writing,Writer,Guel Arraes
46651,8,Dinho,Bruno Garcia,598376959251416b3f003099,Writing,Writer,Jorge Furtado
58526,2,Jordan,Marcello Mastroianni,52fe4967c3a36847f8198509,Directing,Director,Ettore Scola
58526,3,Luigi,Massimo Troisi,52fe4967c3a36847f8198509,Directing,Director,Ettore Scola
58526,4,Chantal,Marina Vlady,52fe4967c3a36847f8198509,Directing,Director,Ettore Scola
58526,5,Sig.Paolo,Paolo Panelli,52fe4967c3a36847f8198509,Directing,Director,Ettore Scola
43016,2,Gen. Leo Fitzjohn,Peter Sellers,52fe4627c3a36847f80efaab,Directing,Director,John Guillermin
43016,3,Ghislaine,Dany Robin,52fe4627c3a36847f80efaab,Directing,Director,John Guillermin
43016,4,Emily Fitzjohn,Margaret Leighton,52fe4627c3a36847f80efaab,Directing,Director,John Guillermin
43016,5,Lt. Robert Finch,John Fraser,52fe4627c3a36847f80efaab,Directing,Director,John Guillermin
43016,6,Dr. Grogan,Cyril Cusack,52fe4627c3a36847f80efaab,Directing,Director,John Guillermin
43016,7,Estella Fitzjohn,Prunella Scales,52fe4627c3a36847f80efaab,Directing,Director,John Guillermin
238206,1,Himself,Eddie Izzard,52fe4e77c3a36847f829202f,Writing,Writer,Eddie Izzard
15898,1,Richard Pig,Jon Cryer,52fe46889251416c7507b4e5,Directing,Director,Howard Baker
15898,2,Mason pig,Brad Garrett,52fe46889251416c7507b4e5,Directing,Director,Howard Baker
15898,3,Sandy Pig,Steve Zahn,52fe46889251416c7507b4e5,Directing,Director,Howard Baker
15898,4,Dr. Wolfowitz,Tom Kenny,52fe46889251416c7507b4e5,Directing,Director,Howard Baker
46193,3,Rio,Robert Taylor,52fe46e9c3a36847f81194ad,Directing,Director,John Farrow
46193,3,Rio,Robert Taylor,52fe46e9c3a36847f81194b3,Writing,Writer,Frank Fenton
46193,4,Cordelia Cameron,Ava Gardner,52fe46e9c3a36847f81194ad,Directing,Director,John Farrow
46193,4,Cordelia Cameron,Ava Gardner,52fe46e9c3a36847f81194b3,Writing,Writer,Frank Fenton
46193,5,King Cameron,Howard Keel,52fe46e9c3a36847f81194ad,Directing,Director,John Farrow
46193,5,King Cameron,Howard Keel,52fe46e9c3a36847f81194b3,Writing,Writer,Frank Fenton
46193,6,José Constantino Esqueda,Anthony Quinn,52fe46e9c3a36847f81194ad,Directing,Director,John Farrow
46193,6,José Constantino Esqueda,Anthony Quinn,52fe46e9c3a36847f81194b3,Writing,Writer,Frank Fenton
46193,7,Father Antonio,Kurt Kasznar,52fe46e9c3a36847f81194ad,Directing,Director,John Farrow
46193,7,Father Antonio,Kurt Kasznar,52fe46e9c3a36847f81194b3,Writing,Writer,Frank Fenton
46193,8,Sheriff Parker,Ted de Corsia,52fe46e9c3a36847f81194ad,Directing,Director,John Farrow
46193,8,Sheriff Parker,Ted de Corsia,52fe46e9c3a36847f81194b3,Writing,Writer,Frank Fenton
46193,9,Singer,Charlita,52fe46e9c3a36847f81194ad,Directing,Director,John Farrow
46193,9,Singer,Charlita,52fe46e9c3a36847f81194b3,Writing,Writer,Frank Fenton
46193,10,Barton,Jack Elam,52fe46e9c3a36847f81194ad,Directing,Director,John Farrow
46193,10,Barton,Jack Elam,52fe46e9c3a36847f81194b3,Writing,Writer,Frank Fenton
49733,1,Fiona Simmons,Radha Mitchell,52fe47a4c3a36847f814092b,Directing,Director,Claire McCarthy
49733,1,Fiona Simmons,Radha Mitchell,52fe47a4c3a36847f8140931,Writing,Writer,Claire McCarthy
49733,2,Ben Simmons,Joel Edgerton,52fe47a4c3a36847f814092b,Directing,Director,Claire McCarthy
49733,2,Ben Simmons,Joel Edgerton,52fe47a4c3a36847f8140931,Writing,Writer,Claire McCarthy
49733,3,Krishna,Samrat Chakrabarti,52fe47a4c3a36847f814092b,Directing,Director,Claire McCarthy
49733,3,Krishna,Samrat Chakrabarti,52fe47a4c3a36847f8140931,Writing,Writer,Claire McCarthy
49733,4,Scarlett,Isabel Lucas,52fe47a4c3a36847f814092b,Directing,Director,Claire McCarthy
49733,4,Scarlett,Isabel Lucas,52fe47a4c3a36847f8140931,Writing,Writer,Claire McCarthy
108716,1,Dick Hickock,Anthony Edwards,52fe4aa2c3a36847f81d95c3,Directing,Director,Jonathan Kaplan
108716,2,Perry Smith,Eric Roberts,52fe4aa2c3a36847f81d95c3,Directing,Director,Jonathan Kaplan
108716,3,Agent Alvin Dewey,Sam Neill,52fe4aa2c3a36847f81d95c3,Directing,Director,Jonathan Kaplan
108716,4,Herbert Clutter,Kevin Tighe,52fe4aa2c3a36847f81d95c3,Directing,Director,Jonathan Kaplan
120522,1,Jerry Kingsley,Fredric March,52fe4a49c3a368484e14acdb,Writing,Screenplay,Paddy Chayefsky
120522,1,Jerry Kingsley,Fredric March,52fe4a49c3a368484e14ace1,Writing,Theatre Play,Paddy Chayefsky
120522,1,Jerry Kingsley,Fredric March,52fe4a49c3a368484e14acd5,Directing,Director,Delbert Mann
120522,2,Betty Preisser,Kim Novak,52fe4a49c3a368484e14acdb,Writing,Screenplay,Paddy Chayefsky
120522,2,Betty Preisser,Kim Novak,52fe4a49c3a368484e14ace1,Writing,Theatre Play,Paddy Chayefsky
120522,2,Betty Preisser,Kim Novak,52fe4a49c3a368484e14acd5,Directing,Director,Delbert Mann
120522,3,Mrs. Mueller,Glenda Farrell,52fe4a49c3a368484e14acdb,Writing,Screenplay,Paddy Chayefsky
120522,3,Mrs. Mueller,Glenda Farrell,52fe4a49c3a368484e14ace1,Writing,Theatre Play,Paddy Chayefsky
120522,3,Mrs. Mueller,Glenda Farrell,52fe4a49c3a368484e14acd5,Directing,Director,Delbert Mann
120522,4,Walter Lockman,Albert Dekker,52fe4a49c3a368484e14acdb,Writing,Screenplay,Paddy Chayefsky
120522,4,Walter Lockman,Albert Dekker,52fe4a49c3a368484e14ace1,Writing,Theatre Play,Paddy Chayefsky
120522,4,Walter Lockman,Albert Dekker,52fe4a49c3a368484e14acd5,Directing,Director,Delbert Mann
120522,5,Jack,Martin Balsam,52fe4a49c3a368484e14acdb,Writing,Screenplay,Paddy Chayefsky
120522,5,Jack,Martin Balsam,52fe4a49c3a368484e14ace1,Writing,Theatre Play,Paddy Chayefsky
120522,5,Jack,Martin Balsam,52fe4a49c3a368484e14acd5,Directing,Director,Delbert Mann
120522,6,Marilyn,Lee Grant,52fe4a49c3a368484e14acdb,Writing,Screenplay,Paddy Chayefsky
120522,6,Marilyn,Lee Grant,52fe4a49c3a368484e14ace1,Writing,Theatre Play,Paddy Chayefsky
120522,6,Marilyn,Lee Grant,52fe4a49c3a368484e14acd5,Directing,Director,Delbert Mann
56860,2,Kevin Healy,Al Santos,52fe4916c3a36847f8188831,Directing,Director,Brian McNamara
56860,3,Tiffany Matthews,Sandra McCoy,52fe4916c3a36847f8188831,Directing,Director,Brian McNamara
56860,4,Carl Nasland,Brian McNamara,52fe4916c3a36847f8188831,Directing,Director,Brian McNamara
266880,1,Himself,Giuseppe Andrews,536064cdc3a36860ae000527,Directing,Director,Adam Rifkin
142724,2,,Lee Kang-Sheng,52fe4aea9251416c750f24cb,Directing,Director,Tsai Ming-liang
45441,2,Asakura Kenichi,Shinichi Tsutsumi,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,4,Sakai Sumire,Kou Shibasaki,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,5,Kodama Makato,Masanobu Ando,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,6,,Toshio Kakei,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,7,Arai Jyoun,Susumu Terajima,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,8,,Yasuko Matsuyuki,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,9,,Kanji Tsuda,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,10,,Keisuke Horibe,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,11,,Akemi Kobayashi,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,12,,Akaji Maro,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,13,,Suzuki Matsuo,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,14,,Yutaka Matsushige,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,15,,Kumi Nakamura,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,16,,Toshie Negishi,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,17,,Sansei Shiomi,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,18,,Tomorowo Taguchi,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,19,,Tamayo,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,20,,Nao Omori,52fe46c3c3a36847f8110b13,Directing,Director,SABU
45441,21,Nishi Goro,Ren Osugi,52fe46c3c3a36847f8110b13,Directing,Director,SABU
196255,2,Gregory,Michael Cera,52fe4d2a9251416c9110cd1d,Directing,Director,Janicza Bravo
196255,3,Rose,Sarah Burns,52fe4d2a9251416c9110cd1d,Directing,Director,Janicza Bravo
196255,4,Tom,Brett Gelman,52fe4d2a9251416c9110cd1d,Directing,Director,Janicza Bravo
196255,6,Summer / Cheyenne,Anna Rose Hopkins,52fe4d2a9251416c9110cd1d,Directing,Director,Janicza Bravo
196255,7,"Willie, Date 1",Stephanie Allynne,52fe4d2a9251416c9110cd1d,Directing,Director,Janicza Bravo
205818,3,August,Brett Gelman,52fe4d10c3a368484e1d502f,Directing,Director,Janicza Bravo
205818,3,August,Brett Gelman,52fe4d10c3a368484e1d5035,Writing,Writer,Janicza Bravo
205818,4,Claire,Katherine Waterston,52fe4d10c3a368484e1d502f,Directing,Director,Janicza Bravo
205818,4,Claire,Katherine Waterston,52fe4d10c3a368484e1d5035,Writing,Writer,Janicza Bravo
44342,2,,Georges Méliès,52fe4684c3a36847f8103611,Directing,Director,Georges Méliès
60233,1,Himself,Norm Macdonald,52fe461dc3a368484e07f735,Writing,Writer,Norm Macdonald
60233,1,Himself,Norm Macdonald,52fe461dc3a368484e07f73b,Directing,Director,David Steinberg
78278,2,Catherine,Sandrine Kiberlain,52fe4996c3a368484e1330fd,Directing,Director,Jeanne Labrune
78278,3,Raphaël,Jean-Pierre Darroussin,52fe4996c3a368484e1330fd,Directing,Director,Jeanne Labrune
78278,4,Edith,Dominique Blanc,52fe4996c3a368484e1330fd,Directing,Director,Jeanne Labrune
78278,5,Stéphane,Mathieu Amalric,52fe4996c3a368484e1330fd,Directing,Director,Jeanne Labrune
78278,6,Robert Fresnel,Jean-Claude Brialy,52fe4996c3a368484e1330fd,Directing,Director,Jeanne Labrune
78278,7,Antoine,Maurice Bénichou,52fe4996c3a368484e1330fd,Directing,Director,Jeanne Labrune
78278,8,Laurent,Dominique Besnehard,52fe4996c3a368484e1330fd,Directing,Director,Jeanne Labrune
78278,9,la dame,Gisèle Casadesus,52fe4996c3a368484e1330fd,Directing,Director,Jeanne Labrune
78278,10,le directeur du théâtre,Didier Bezace,52fe4996c3a368484e1330fd,Directing,Director,Jeanne Labrune
78278,11,Le gardien,László Szabó,52fe4996c3a368484e1330fd,Directing,Director,Jeanne Labrune
159704,1,Fantaghirò,Alessandra Martines,52fe4c1b9251416c910f007b,Directing,Director,Lamberto Bava
159704,2,The King,Mario Adorf,52fe4c1b9251416c910f007b,Directing,Director,Lamberto Bava
159704,3,Romualdo,Kim Rossi Stuart,52fe4c1b9251416c910f007b,Directing,Director,Lamberto Bava
159704,4,Cavaliere Bianco/Strega Bianca,Ángela Molina,52fe4c1b9251416c910f007b,Directing,Director,Lamberto Bava
159704,5,Generale,Jean-Pierre Cassel,52fe4c1b9251416c910f007b,Directing,Director,Lamberto Bava
71623,2,King Vittorio Amadeo,Timothy Dalton,52fe483ec3a368484e0ef433,Directing,Director,Axel Corti
71623,3,Jeanne de Luynes,Valeria Golino,52fe483ec3a368484e0ef433,Directing,Director,Axel Corti
71623,4,Comte di Verua,Stéphane Freiss,52fe483ec3a368484e0ef433,Directing,Director,Axel Corti
71623,5,Charles de Luynes,Robin Renucci,52fe483ec3a368484e0ef433,Directing,Director,Axel Corti
71623,6,La Comtesse douairière,Margaret Tyzack,52fe483ec3a368484e0ef433,Directing,Director,Axel Corti
71623,7,La Reine,Eleanor David,52fe483ec3a368484e0ef433,Directing,Director,Axel Corti
71623,8,Le Duc de Luynes,Paul Crauchet,52fe483ec3a368484e0ef433,Directing,Director,Axel Corti
71623,9,Le Prince Vittorio,Leonardo Ruta,52fe483ec3a368484e0ef433,Directing,Director,Axel Corti
71623,10,1st Courtier,Federico Pacifici,52fe483ec3a368484e0ef433,Directing,Director,Axel Corti
